,0,1,2
879,22.07.2009,1,44.2743
880,23.07.2009,1,44.1159
881,24.07.2009,1,44.2771
882,25.07.2009,1,44.1712
883,28.07.2009,1,43.8249
884,29.07.2009,1,43.7675
885,30.07.2009,1,44.4351
886,31.07.2009,1,44.6927
887,01.08.2009,1,43.9978
888,04.08.2009,1,44.4642
889,05.08.2009,1,44.7097
890,06.08.2009,1,44.778
891,07.08.2009,1,44.9168
892,08.08.2009,1,45.2893
893,11.08.2009,1,44.9498
894,12.08.2009,1,44.9389
895,13.08.2009,1,46.1718
896,14.08.2009,1,45.8108
897,15.08.2009,1,45.2618
898,18.08.2009,1,45.635
899,19.08.2009,1,45.0884
900,20.08.2009,1,45.0123
901,21.08.2009,1,44.9842
902,22.08.2009,1,45.4663
903,25.08.2009,1,45.1512
904,26.08.2009,1,45.0476
905,27.08.2009,1,44.9407
906,28.08.2009,1,45.0782
907,29.08.2009,1,45.3011
908,01.09.2009,1,45.4321
909,02.09.2009,1,45.6501
910,03.09.2009,1,45.488
911,04.09.2009,1,45.3932
912,05.09.2009,1,45.1084
913,08.09.2009,1,45.0672
914,09.09.2009,1,45.1084
915,10.09.2009,1,45.1512
916,11.09.2009,1,45.0212
917,12.09.2009,1,44.8886
918,15.09.2009,1,44.8575
919,16.09.2009,1,45.3036
920,17.09.2009,1,44.9612
921,18.09.2009,1,44.8133
922,19.09.2009,1,44.6807
923,22.09.2009,1,44.5271
924,23.09.2009,1,44.5625
925,24.09.2009,1,44.3946
926,25.09.2009,1,44.362
927,26.09.2009,1,44.2562
928,29.09.2009,1,44.1291
929,30.09.2009,1,44.0068
930,01.10.2009,1,43.8877
931,02.10.2009,1,43.8245
932,03.10.2009,1,43.8154
933,06.10.2009,1,44.0259
934,07.10.2009,1,43.9667
935,08.10.2009,1,43.8211
936,09.10.2009,1,43.751
937,10.10.2009,1,43.6052
938,13.10.2009,1,43.5069
939,14.10.2009,1,43.6133
940,15.10.2009,1,43.8647
941,16.10.2009,1,43.846
942,17.10.2009,1,43.7429
943,20.10.2009,1,43.7453
944,21.10.2009,1,43.7166
945,22.10.2009,1,43.6003
946,23.10.2009,1,43.5705
947,24.10.2009,1,43.5353
948,27.10.2009,1,43.5002
949,28.10.2009,1,43.2606
950,29.10.2009,1,43.2489
951,30.10.2009,1,43.218
952,31.10.2009,1,43.0678
953,03.11.2009,1,43.0588
954,04.11.2009,1,43.1606
955,06.11.2009,1,43.1897
956,07.11.2009,1,43.1578
957,10.11.2009,1,43.1476
958,11.11.2009,1,43.0742
959,12.11.2009,1,43.0424
960,13.11.2009,1,42.9134
961,14.11.2009,1,42.8971
962,17.11.2009,1,42.9541
963,18.11.2009,1,42.8948
964,19.11.2009,1,42.7844
965,20.11.2009,1,42.7998
966,21.11.2009,1,43.0407
967,24.11.2009,1,43.0856
968,25.11.2009,1,42.9981
969,26.11.2009,1,43.1921
970,27.11.2009,1,43.5523
971,28.11.2009,1,44.3571
972,01.12.2009,1,43.7658
973,02.12.2009,1,43.8736
974,03.12.2009,1,43.8252
975,04.12.2009,1,44.1945
976,05.12.2009,1,44.0275
977,08.12.2009,1,43.8905
978,09.12.2009,1,44.7174
979,10.12.2009,1,45.2608
980,11.12.2009,1,45.0735
981,12.12.2009,1,44.4913
982,15.12.2009,1,44.0806
983,16.12.2009,1,43.9441
984,17.12.2009,1,43.9016
985,18.12.2009,1,43.8568
986,19.12.2009,1,44.1766
987,22.12.2009,1,43.7854
988,23.12.2009,1,43.5744
989,24.12.2009,1,43.4848
990,25.12.2009,1,42.9903
991,26.12.2009,1,42.3566
992,29.12.2009,1,42.5638
993,30.12.2009,1,43.0096
994,31.12.2009,1,43.3883
995,01.01.2010,1,43.4605
996,12.01.2010,1,42.6681
997,13.01.2010,1,42.6149
998,14.01.2010,1,42.9497
999,15.01.2010,1,42.7764
1000,16.01.2010,1,42.5905
1001,19.01.2010,1,42.5654
1002,20.01.2010,1,42.5094
1003,21.01.2010,1,42.1478
1004,22.01.2010,1,41.9485
1005,23.01.2010,1,42.0576
1006,26.01.2010,1,42.5808
1007,27.01.2010,1,42.7058
1008,28.01.2010,1,42.5574
1009,29.01.2010,1,42.5842
1010,30.01.2010,1,42.4637
1011,02.02.2010,1,42.219
1012,03.02.2010,1,42.051
1013,04.02.2010,1,41.7633
1014,05.02.2010,1,41.6115
1015,06.02.2010,1,41.7179
1016,09.02.2010,1,41.6937
1017,10.02.2010,1,41.6998
1018,11.02.2010,1,41.6551
1019,12.02.2010,1,41.5085
1020,13.02.2010,1,41.1737
1021,16.02.2010,1,41.1092
1022,17.02.2010,1,41.1467
1023,18.02.2010,1,41.2561
1024,19.02.2010,1,40.8825
1025,20.02.2010,1,40.6285
1026,25.02.2010,1,40.6498
1027,26.02.2010,1,40.5012
1028,27.02.2010,1,40.7566
1029,28.02.2010,1,40.8047
1030,02.03.2010,1,40.7377
1031,03.03.2010,1,40.5271
1032,04.03.2010,1,40.6007
1033,05.03.2010,1,40.7215
1034,06.03.2010,1,40.5211
1035,10.03.2010,1,40.4866
1036,11.03.2010,1,40.3367
1037,12.03.2010,1,40.2469
1038,13.03.2010,1,40.261
1039,16.03.2010,1,40.3272
1040,17.03.2010,1,40.2347
1041,18.03.2010,1,40.283
1042,19.03.2010,1,39.9586
1043,20.03.2010,1,39.8357
1044,23.03.2010,1,39.6339
1045,24.03.2010,1,39.8238
1046,25.03.2010,1,39.7152
1047,26.03.2010,1,39.5301
1048,27.03.2010,1,39.3808
1049,30.03.2010,1,39.8654
1050,31.03.2010,1,39.7028
1051,01.04.2010,1,39.5713
1052,02.04.2010,1,39.7255
1053,03.04.2010,1,39.6303
1054,06.04.2010,1,39.3922
1055,07.04.2010,1,39.2568
1056,08.04.2010,1,39.1866
1057,09.04.2010,1,39.1524
1058,10.04.2010,1,39.2286
1059,13.04.2010,1,39.4982
1060,14.04.2010,1,39.4829
1061,15.04.2010,1,39.6253
1062,16.04.2010,1,39.4387
1063,17.04.2010,1,39.2723
1064,20.04.2010,1,39.2873
1065,21.04.2010,1,39.2199
1066,22.04.2010,1,39.0919
1067,23.04.2010,1,39.0413
1068,24.04.2010,1,38.7445
1069,27.04.2010,1,38.8706
1070,28.04.2010,1,38.8534
1071,29.04.2010,1,38.7817
1072,30.04.2010,1,38.702
1073,01.05.2010,1,38.6986
1074,05.05.2010,1,38.6004
1075,06.05.2010,1,38.5143
1076,07.05.2010,1,38.6833
1077,08.05.2010,1,38.949
1078,12.05.2010,1,38.5948
1079,13.05.2010,1,38.194
1080,14.05.2010,1,37.8412
1081,15.05.2010,1,37.7282
1082,18.05.2010,1,37.7562
1083,19.05.2010,1,37.6224
1084,20.05.2010,1,37.4206
1085,21.05.2010,1,38.0406
1086,22.05.2010,1,39.0115
1087,25.05.2010,1,38.6159
1088,26.05.2010,1,38.6046
1089,27.05.2010,1,38.5119
1090,28.05.2010,1,37.9869
1091,29.05.2010,1,37.6316
1092,01.06.2010,1,37.8133
1093,02.06.2010,1,38.033
1094,03.06.2010,1,38.1111
1095,04.06.2010,1,38.0117
1096,05.06.2010,1,37.8476
1097,08.06.2010,1,37.9165
1098,09.06.2010,1,37.8333
1099,10.06.2010,1,37.943
1100,11.06.2010,1,38.0217
1101,12.06.2010,1,38.0982
1102,16.06.2010,1,38.3303
1103,17.06.2010,1,38.4192
1104,18.06.2010,1,38.2614
1105,19.06.2010,1,38.256
1106,22.06.2010,1,38.267
1107,23.06.2010,1,38.033
1108,24.06.2010,1,38.0242
1109,25.06.2010,1,38.2352
1110,26.06.2010,1,38.3324
1111,29.06.2010,1,38.3139
1112,30.06.2010,1,38.1863
1113,01.07.2010,1,38.2097
1114,02.07.2010,1,38.3031
1115,03.07.2010,1,38.9928
1116,06.07.2010,1,39.0305
1117,07.07.2010,1,39.1021
1118,08.07.2010,1,39.1326
1119,09.07.2010,1,39.1615
1120,10.07.2010,1,39.1285
1121,13.07.2010,1,38.8716
1122,14.07.2010,1,38.7345
1123,15.07.2010,1,38.809
1124,16.07.2010,1,38.9053
1125,17.07.2010,1,39.3258
1126,20.07.2010,1,39.4373
1127,21.07.2010,1,39.5306
1128,22.07.2010,1,39.2145
1129,23.07.2010,1,38.9503
1130,24.07.2010,1,39.1253
1131,27.07.2010,1,39.1999
1132,28.07.2010,1,39.3139
1133,29.07.2010,1,39.335
1134,30.07.2010,1,39.3671
1135,31.07.2010,1,39.4694
1136,03.08.2010,1,39.4653
1137,04.08.2010,1,39.45
1138,05.08.2010,1,39.3781
1139,06.08.2010,1,39.2404
1140,07.08.2010,1,39.3593
1141,10.08.2010,1,39.611
1142,11.08.2010,1,39.5235
1143,12.08.2010,1,39.4417
1144,13.08.2010,1,39.3009
1145,14.08.2010,1,39.2173
1146,17.08.2010,1,39.0868
1147,18.08.2010,1,39.1148
1148,19.08.2010,1,39.0514
1149,20.08.2010,1,39.03
1150,21.08.2010,1,39.0923
1151,24.08.2010,1,38.9131
1152,25.08.2010,1,38.8662
1153,26.08.2010,1,39.0894
1154,27.08.2010,1,39.1911
1155,28.08.2010,1,39.0311
1156,31.08.2010,1,39.0291
1157,01.09.2010,1,39.0127
1158,02.09.2010,1,39.1654
1159,03.09.2010,1,39.2901
1160,04.09.2010,1,39.3505
1161,07.09.2010,1,39.472
1162,08.09.2010,1,39.3215
1163,09.09.2010,1,39.2948
1164,10.09.2010,1,39.1868
1165,11.09.2010,1,39.1917
1166,14.09.2010,1,39.3235
1167,15.09.2010,1,39.5264
1168,16.09.2010,1,39.9107
1169,17.09.2010,1,40.3166
1170,18.09.2010,1,40.8115
1171,21.09.2010,1,40.5416
1172,22.09.2010,1,40.6483
1173,23.09.2010,1,41.2254
1174,24.09.2010,1,41.538
1175,25.09.2010,1,41.2599
1176,28.09.2010,1,41.222
1177,29.09.2010,1,41.0884
1178,30.09.2010,1,41.3481
1179,01.10.2010,1,41.4392
1180,02.10.2010,1,41.6606
1181,05.10.2010,1,41.9747
1182,06.10.2010,1,41.7156
1183,07.10.2010,1,41.4017
1184,08.10.2010,1,41.3564
1185,09.10.2010,1,41.6717
1186,12.10.2010,1,41.66
1187,13.10.2010,1,41.5895
1188,14.10.2010,1,42.0451
1189,15.10.2010,1,42.1585
1190,16.10.2010,1,42.3939
1191,19.10.2010,1,42.3577
1192,20.10.2010,1,42.2983
1193,21.10.2010,1,42.4411
1194,22.10.2010,1,42.8781
1195,23.10.2010,1,42.5351
1196,26.10.2010,1,42.4975
1197,27.10.2010,1,42.4658
1198,28.10.2010,1,42.1841
1199,29.10.2010,1,42.4316
1200,30.10.2010,1,42.7256
1201,02.11.2010,1,42.9848
1202,03.11.2010,1,42.9147
1203,04.11.2010,1,43.1654
1204,09.11.2010,1,42.9854
1205,10.11.2010,1,42.7798
1206,11.11.2010,1,42.3004
1207,12.11.2010,1,42.059
1208,13.11.2010,1,41.8779
1209,14.11.2010,1,42.2311
1210,16.11.2010,1,42.1715
1211,17.11.2010,1,42.2175
1212,18.11.2010,1,42.2863
1213,19.11.2010,1,42.4069
1214,20.11.2010,1,42.3568
1215,23.11.2010,1,42.6367
1216,24.11.2010,1,42.4036
1217,25.11.2010,1,41.9168
1218,26.11.2010,1,41.6956
1219,27.11.2010,1,41.6192
1220,30.11.2010,1,41.5682
1221,01.12.2010,1,41.0814
1222,02.12.2010,1,41.062
1223,03.12.2010,1,41.2276
1224,04.12.2010,1,41.3374
1225,07.12.2010,1,41.7677
1226,08.12.2010,1,41.6525
1227,09.12.2010,1,41.272
1228,10.12.2010,1,41.2106
1229,11.12.2010,1,40.9394
1230,14.12.2010,1,40.8042
1231,15.12.2010,1,41.2932
1232,16.12.2010,1,40.8851
1233,17.12.2010,1,40.6798
1234,18.12.2010,1,40.7979
1235,21.12.2010,1,40.5055
1236,22.12.2010,1,40.472
1237,23.12.2010,1,40.3582
1238,24.12.2010,1,40.1706
1239,25.12.2010,1,40.1548
1240,28.12.2010,1,40.0594
1241,29.12.2010,1,40.0226
1242,30.12.2010,1,39.9011
1243,31.12.2010,1,40.3331
1244,01.01.2011,1,40.4876
1245,12.01.2011,1,39.6076
1246,13.01.2011,1,39.5154
1247,14.01.2011,1,39.4815
1248,15.01.2011,1,40.1264
1249,18.01.2011,1,39.968
1250,19.01.2011,1,39.9066
1251,20.01.2011,1,40.1895
1252,21.01.2011,1,40.2113
1253,22.01.2011,1,40.5807
1254,25.01.2011,1,40.5624
1255,26.01.2011,1,40.7027
1256,27.01.2011,1,40.7198
1257,28.01.2011,1,40.6205
1258,29.01.2011,1,40.6487
1259,01.02.2011,1,40.5811
1260,02.02.2011,1,40.7368
1261,03.02.2011,1,40.7258
1262,04.02.2011,1,40.5279
1263,05.02.2011,1,40.0819
1264,08.02.2011,1,39.9593
1265,09.02.2011,1,39.8892
1266,10.02.2011,1,39.9871
1267,11.02.2011,1,40.135
1268,12.02.2011,1,39.7667
1269,15.02.2011,1,39.604
1270,16.02.2011,1,39.4703
1271,17.02.2011,1,39.6802
1272,18.02.2011,1,39.6821
1273,19.02.2011,1,39.7682
1274,22.02.2011,1,39.8868
1275,23.02.2011,1,39.6795
1276,25.02.2011,1,40.0294
1277,26.02.2011,1,40.0073
1278,01.03.2011,1,39.8136
1279,02.03.2011,1,39.7219
1280,03.03.2011,1,39.3974
1281,04.03.2011,1,39.2752
1282,05.03.2011,1,39.3476
1283,06.03.2011,1,39.4038
1284,10.03.2011,1,39.3039
1285,11.03.2011,1,39.3151
1286,12.03.2011,1,39.5375
1287,15.03.2011,1,39.9347
1288,16.03.2011,1,39.9813
1289,17.03.2011,1,40.0728
1290,18.03.2011,1,40.1097
1291,19.03.2011,1,40.0633
1292,22.03.2011,1,40.1996
1293,23.03.2011,1,40.0858
1294,24.03.2011,1,40.0642
1295,25.03.2011,1,39.9495
1296,26.03.2011,1,40.0156
1297,29.03.2011,1,39.9288
1298,30.03.2011,1,40.0325
1299,31.03.2011,1,40.0223
1300,01.04.2011,1,40.3875
1301,02.04.2011,1,40.198
1302,05.04.2011,1,40.1624
1303,06.04.2011,1,40.1652
1304,07.04.2011,1,40.2789
1305,08.04.2011,1,40.3528
1306,09.04.2011,1,40.4859
1307,12.04.2011,1,40.439
1308,13.04.2011,1,40.5268
1309,14.04.2011,1,40.7604
1310,15.04.2011,1,40.8791
1311,16.04.2011,1,40.8304
1312,19.04.2011,1,40.4739
1313,20.04.2011,1,40.4407
1314,21.04.2011,1,40.5523
1315,22.04.2011,1,40.8117
1316,23.04.2011,1,40.7443
1317,26.04.2011,1,40.7933
1318,27.04.2011,1,40.5837
1319,28.04.2011,1,40.6681
1320,29.04.2011,1,40.8121
1321,30.04.2011,1,40.8078
1322,04.05.2011,1,40.5211
1323,05.05.2011,1,40.5751
1324,06.05.2011,1,40.5421
1325,07.05.2011,1,40.2974
1326,11.05.2011,1,39.8657
1327,12.05.2011,1,39.7827
1328,13.05.2011,1,39.6934
1329,14.05.2011,1,39.7137
1330,17.05.2011,1,39.683
1331,18.05.2011,1,39.8512
1332,19.05.2011,1,40.0113
1333,20.05.2011,1,39.8889
1334,21.05.2011,1,39.9652
1335,24.05.2011,1,39.8117
1336,25.05.2011,1,39.9938
1337,26.05.2011,1,39.9566
1338,27.05.2011,1,40.0217
1339,28.05.2011,1,40.0802
1340,31.05.2011,1,40.0594
1341,01.06.2011,1,40.2444
1342,02.06.2011,1,40.3497
1343,03.06.2011,1,40.3074
1344,04.06.2011,1,40.3436
1345,07.06.2011,1,40.6879
1346,08.06.2011,1,40.6581
1347,09.06.2011,1,40.6273
1348,10.06.2011,1,40.5244
1349,11.06.2011,1,40.2298
1350,15.06.2011,1,40.2825
1351,16.06.2011,1,40.128
1352,17.06.2011,1,39.8184
1353,18.06.2011,1,39.8913
1354,21.06.2011,1,40.047
1355,22.06.2011,1,40.2277
1356,23.06.2011,1,40.1814
1357,24.06.2011,1,40.0791
1358,25.06.2011,1,40.1189
1359,28.06.2011,1,40.0923
1360,29.06.2011,1,40.3029
1361,30.06.2011,1,40.387
1362,01.07.2011,1,40.4153
1363,02.07.2011,1,40.4824
1364,05.07.2011,1,40.4155
1365,06.07.2011,1,40.311
1366,07.07.2011,1,40.2435
1367,08.07.2011,1,40.0917
1368,09.07.2011,1,40.0193
1369,12.07.2011,1,39.8033
1370,13.07.2011,1,39.5051
1371,14.07.2011,1,39.5919
1372,15.07.2011,1,39.8214
1373,16.07.2011,1,39.7388
1374,19.07.2011,1,39.5894
1375,20.07.2011,1,39.7316
1376,21.07.2011,1,39.728
1377,22.07.2011,1,39.8415
1378,23.07.2011,1,39.9484
1379,26.07.2011,1,39.8365
1380,27.07.2011,1,39.9389
1381,28.07.2011,1,39.7937
1382,29.07.2011,1,39.5982
1383,30.07.2011,1,39.5182
1384,02.08.2011,1,39.6431
1385,03.08.2011,1,39.5173
1386,04.08.2011,1,39.5923
1387,05.08.2011,1,39.8158
1388,06.08.2011,1,39.9625
1389,09.08.2011,1,40.959
1390,10.08.2011,1,41.9039
1391,11.08.2011,1,42.0285
1392,12.08.2011,1,41.9075
1393,13.08.2011,1,41.7768
1394,16.08.2011,1,41.2895
1395,17.08.2011,1,41.2924
1396,18.08.2011,1,41.3061
1397,19.08.2011,1,41.6355
1398,20.08.2011,1,41.8749
1399,23.08.2011,1,42.0226
1400,24.08.2011,1,41.66
1401,25.08.2011,1,41.6618
1402,26.08.2011,1,41.6746
1403,27.08.2011,1,41.6705
1404,30.08.2011,1,41.7455
1405,31.08.2011,1,41.8396
1406,01.09.2011,1,41.7631
1407,02.09.2011,1,41.4732
1408,03.09.2011,1,41.3762
1409,06.09.2011,1,41.483
1410,07.09.2011,1,41.6771
1411,08.09.2011,1,41.4902
1412,09.09.2011,1,41.5175
1413,10.09.2011,1,41.2786
1414,13.09.2011,1,41.0914
1415,14.09.2011,1,41.2267
1416,15.09.2011,1,41.3531
1417,16.09.2011,1,41.8792
1418,17.09.2011,1,42.2482
1419,20.09.2011,1,42.2058
1420,21.09.2011,1,42.9164
1421,22.09.2011,1,43.0127
1422,23.09.2011,1,43.2421
1423,24.09.2011,1,43.3655
1424,27.09.2011,1,43.4535
1425,28.09.2011,1,43.6357
1426,29.09.2011,1,43.2216
1427,30.09.2011,1,43.3979
1428,01.10.2011,1,43.4191
1429,04.10.2011,1,43.4411
1430,05.10.2011,1,43.1571
1431,06.10.2011,1,43.4632
1432,07.10.2011,1,43.3728
1433,08.10.2011,1,43.2614
1434,11.10.2011,1,43.1425
1435,12.10.2011,1,42.8601
1436,13.10.2011,1,42.8785
1437,14.10.2011,1,43.0236
1438,15.10.2011,1,42.7328
1439,18.10.2011,1,42.6169
1440,19.10.2011,1,42.5551
1441,20.10.2011,1,42.7084
1442,21.10.2011,1,42.9858
1443,22.10.2011,1,43.1373
1444,25.10.2011,1,42.9153
1445,26.10.2011,1,42.4001
1446,27.10.2011,1,42.5457
1447,28.10.2011,1,42.3571
1448,29.10.2011,1,42.383
1449,01.11.2011,1,42.1833
1450,02.11.2011,1,42.2469
1451,03.11.2011,1,42.1431
1452,04.11.2011,1,42.2128
1453,08.11.2011,1,42.0727
1454,09.11.2011,1,41.9394
1455,10.11.2011,1,41.5998
1456,11.11.2011,1,41.6937
1457,12.11.2011,1,41.5886
1458,15.11.2011,1,41.6638
1459,16.11.2011,1,41.6884
1460,17.11.2011,1,41.4605
1461,18.11.2011,1,41.4997
1462,19.11.2011,1,41.7035
1463,22.11.2011,1,41.8612
1464,23.11.2011,1,41.9109
1465,24.11.2011,1,42.0256
1466,25.11.2011,1,42.0337
1467,26.11.2011,1,42.0251
1468,29.11.2011,1,41.7744
1469,30.11.2011,1,41.8457
1470,01.12.2011,1,41.7559
1471,02.12.2011,1,41.5068
1472,03.12.2011,1,41.4824
1473,06.12.2011,1,41.4707
1474,07.12.2011,1,41.5842
1475,08.12.2011,1,41.8661
1476,09.12.2011,1,41.8711
1477,10.12.2011,1,42.0153
1478,13.12.2011,1,41.9023
1479,14.12.2011,1,41.7891
1480,15.12.2011,1,41.4127
1481,16.12.2011,1,41.4389
1482,17.12.2011,1,41.3933
1483,20.12.2011,1,41.6868
1484,21.12.2011,1,41.7059
1485,22.12.2011,1,41.6718
1486,23.12.2011,1,41.225
1487,24.12.2011,1,40.8848
1488,27.12.2011,1,40.7632
1489,28.12.2011,1,40.6339
1490,29.12.2011,1,41.228
1491,30.12.2011,1,41.4079
1492,31.12.2011,1,41.6714
1493,11.01.2012,1,40.7591
1494,12.01.2012,1,40.4061
1495,13.01.2012,1,40.2852
1496,14.01.2012,1,40.6189
1497,17.01.2012,1,40.3842
1498,18.01.2012,1,40.1688
1499,19.01.2012,1,40.2612
1500,20.01.2012,1,40.4772
1501,21.01.2012,1,40.5867
1502,24.01.2012,1,40.4064
1503,25.01.2012,1,40.1872
1504,26.01.2012,1,39.9499
1505,27.01.2012,1,39.8384
1506,28.01.2012,1,39.7841
1507,31.01.2012,1,39.9691
1508,01.02.2012,1,39.9678
1509,02.02.2012,1,39.6777
1510,03.02.2012,1,39.7664
1511,04.02.2012,1,39.7425
1512,07.02.2012,1,39.5137
1513,08.02.2012,1,39.4592
1514,09.02.2012,1,39.4115
1515,10.02.2012,1,39.4767
1516,11.02.2012,1,39.6282
1517,14.02.2012,1,39.6037
1518,15.02.2012,1,39.5431
1519,16.02.2012,1,39.4572
1520,17.02.2012,1,39.3181
1521,18.02.2012,1,39.3846
1522,21.02.2012,1,39.3311
1523,22.02.2012,1,39.5235
1524,23.02.2012,1,39.4114
1525,25.02.2012,1,39.3645
1526,28.02.2012,1,39.1517
1527,29.02.2012,1,38.9121
1528,01.03.2012,1,39.1029
1529,02.03.2012,1,39.0714
1530,03.03.2012,1,38.949
1531,06.03.2012,1,38.653
1532,07.03.2012,1,38.8721
1533,08.03.2012,1,38.9938
1534,12.03.2012,1,38.7691
1535,13.03.2012,1,38.8543
1536,14.03.2012,1,38.8517
1537,15.03.2012,1,38.4843
1538,16.03.2012,1,38.5781
1539,17.03.2012,1,38.4117
1540,20.03.2012,1,38.4801
1541,21.03.2012,1,38.6001
1542,22.03.2012,1,38.7589
1543,23.03.2012,1,38.7258
1544,24.03.2012,1,38.8189
1545,27.03.2012,1,38.7429
1546,28.03.2012,1,38.6266
1547,29.03.2012,1,38.7696
1548,30.03.2012,1,39.0402
1549,31.03.2012,1,39.1707
1550,03.04.2012,1,39.1677
1551,04.04.2012,1,39.0846
1552,05.04.2012,1,38.8368
1553,06.04.2012,1,38.7097
1554,07.04.2012,1,38.5138
1555,10.04.2012,1,38.7192
1556,11.04.2012,1,38.8349
1557,12.04.2012,1,39.0781
1558,13.04.2012,1,38.8507
1559,14.04.2012,1,38.8134
1560,17.04.2012,1,38.7374
1561,18.04.2012,1,38.8509
1562,19.04.2012,1,38.6716
1563,20.04.2012,1,38.723
1564,21.04.2012,1,38.8118
1565,24.04.2012,1,38.8386
1566,25.04.2012,1,38.795
1567,26.04.2012,1,38.6593
1568,27.04.2012,1,38.7393
1569,28.04.2012,1,38.7477
1570,29.04.2012,1,38.9203
1571,03.05.2012,1,38.8223
1572,04.05.2012,1,38.735
1573,05.05.2012,1,38.9157
1574,06.05.2012,1,39.0001
1575,11.05.2012,1,39.116
1576,12.05.2012,1,39.0458
1577,13.05.2012,1,38.9826
1578,15.05.2012,1,39.0088
1579,16.05.2012,1,38.983
1580,17.05.2012,1,39.33
1581,18.05.2012,1,39.3919
1582,19.05.2012,1,39.7518
1583,22.05.2012,1,39.8077
1584,23.05.2012,1,39.7376
1585,24.05.2012,1,39.7651
1586,25.05.2012,1,39.7681
1587,26.05.2012,1,39.8426
1588,29.05.2012,1,40.1179
1589,30.05.2012,1,40.2423
1590,31.05.2012,1,40.4598
1591,01.06.2012,1,40.8076
1592,02.06.2012,1,41.6804
1593,05.06.2012,1,42.2464
1594,06.06.2012,1,41.5068
1595,07.06.2012,1,40.9501
1596,08.06.2012,1,40.4205
1597,09.06.2012,1,40.9067
1598,10.06.2012,1,40.7914
1599,14.06.2012,1,40.9426
1600,15.06.2012,1,40.939
1601,16.06.2012,1,40.9078
1602,19.06.2012,1,40.8231
1603,20.06.2012,1,41.006
1604,21.06.2012,1,41.2441
1605,22.06.2012,1,41.7208
1606,23.06.2012,1,42.0464
1607,26.06.2012,1,41.4981
1608,27.06.2012,1,41.4964
1609,28.06.2012,1,41.0217
1610,29.06.2012,1,41.1963
1611,30.06.2012,1,41.323
1612,03.07.2012,1,41.0642
1613,04.07.2012,1,40.9332
1614,05.07.2012,1,40.5512
1615,06.07.2012,1,40.685
1616,07.07.2012,1,40.3885
1617,10.07.2012,1,40.5522
1618,11.07.2012,1,40.5367
1619,12.07.2012,1,40.2638
1620,13.07.2012,1,40.0072
1621,14.07.2012,1,39.8277
1622,17.07.2012,1,39.8985
1623,18.07.2012,1,39.924
1624,19.07.2012,1,39.802
1625,20.07.2012,1,39.4219
1626,21.07.2012,1,39.1686
1627,24.07.2012,1,39.162
1628,25.07.2012,1,39.5374
1629,26.07.2012,1,39.839
1630,27.07.2012,1,39.6362
1631,28.07.2012,1,39.6028
1632,31.07.2012,1,39.5527
1633,01.08.2012,1,39.5101
1634,02.08.2012,1,39.8236
1635,03.08.2012,1,39.7525
1636,04.08.2012,1,39.6745
1637,07.08.2012,1,39.5353
1638,08.08.2012,1,39.2322
1639,09.08.2012,1,39.2299
1640,10.08.2012,1,38.9511
1641,11.08.2012,1,39.1923
1642,14.08.2012,1,39.1468
1643,15.08.2012,1,39.2916
1644,16.08.2012,1,39.2846
1645,17.08.2012,1,39.1395
1646,18.08.2012,1,39.366
1647,21.08.2012,1,39.5468
1648,22.08.2012,1,39.5449
1649,23.08.2012,1,39.6202
1650,24.08.2012,1,39.7527
1651,25.08.2012,1,39.9087
1652,28.08.2012,1,39.8379
1653,29.08.2012,1,39.9748
1654,30.08.2012,1,40.2846
1655,31.08.2012,1,40.525
1656,01.09.2012,1,40.7249
1657,04.09.2012,1,40.758
1658,05.09.2012,1,40.6197
1659,06.09.2012,1,40.6669
1660,07.09.2012,1,40.6297
1661,08.09.2012,1,40.482
1662,11.09.2012,1,40.5694
1663,12.09.2012,1,40.6203
1664,13.09.2012,1,40.509
1665,14.09.2012,1,40.5678
1666,15.09.2012,1,40.1868
1667,18.09.2012,1,40.1481
1668,19.09.2012,1,40.4367
1669,20.09.2012,1,40.3416
1670,21.09.2012,1,40.957
1671,22.09.2012,1,40.4918
1672,25.09.2012,1,40.4548
1673,26.09.2012,1,40.2099
1674,27.09.2012,1,40.1735
1675,28.09.2012,1,40.2074
1676,29.09.2012,1,39.9786
1677,02.10.2012,1,40.1455
1678,03.10.2012,1,40.1673
1679,04.10.2012,1,40.2096
1680,05.10.2012,1,40.2581
1681,06.10.2012,1,40.2822
1682,09.10.2012,1,40.3389
1683,10.10.2012,1,40.3577
1684,11.10.2012,1,40.1347
1685,12.10.2012,1,40.0679
1686,13.10.2012,1,40.0832
1687,16.10.2012,1,40.1355
1688,17.10.2012,1,40.197
1689,18.10.2012,1,40.3525
1690,19.10.2012,1,40.264
1691,20.10.2012,1,40.214
1692,23.10.2012,1,40.3416
1693,24.10.2012,1,40.5798
1694,25.10.2012,1,40.6544
1695,26.10.2012,1,40.6311
1696,27.10.2012,1,40.6948
1697,30.10.2012,1,40.6233
1698,31.10.2012,1,40.7148
1699,01.11.2012,1,40.6548
1700,02.11.2012,1,40.6323
1701,03.11.2012,1,40.4918
1702,07.11.2012,1,40.3134
1703,08.11.2012,1,40.2748
1704,09.11.2012,1,40.2189
1705,10.11.2012,1,40.2238
1706,13.11.2012,1,40.2146
1707,14.11.2012,1,40.2323
1708,15.11.2012,1,40.35
1709,16.11.2012,1,40.3818
1710,17.11.2012,1,40.4759
1711,20.11.2012,1,40.4207
1712,21.11.2012,1,40.2037
